	image_id	node	ri_distance	ri_range	in_count	out_count	ri_binary_0	ri_binary_1	ri_binary_2	ri_binary_3	ri_binary_4	ri_binary_5	ri_binary_6	ri_binary_7	ri_binary_8	ri_binary_9	ri_binary_10	ri_binary_11	ri_binary_12	ri_binary_13
3776	000183	trm_4a3fd79d0a038	0.453347396465	0.494354751585	18	74	0.5	0.50052341984	0.501744496925	0.50259186345	0.504247455155	0.507984495225	0.511587532642	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3777	000418	trm_4a3fd79d0a723	0.377035220363	0.491930462529	2	90	0.5	0.501408708654	0.502153465981	0.503715310355	0.50636405019	0.509817346532	0.513064834903	0.516331193692	0.519366232355	0.522154140295	0.524919873955	0.527519716862	0.0	0.0
3778	001587	trm_4a3fd79d0b4a9	0.296306175895	0.498088969266	11	81	0.5	0.500233864278	0.499548173503	0.500013494048	0.501887834539	0.50900322045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3779	000143	trm_4a3fd79d0ba30	0.384185566429	0.494468631392	15	77	0.5	0.500982531117	0.502877362802	0.505374836458	0.508852475609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3780	000415	trm_4a3fd79d0b1b2	0.235280675374	0.492300643177	2	90	0.5	0.501055254086	0.501569621916	0.502497850018	0.503688361748	0.505194032127	0.506692383955	0.507951250523	0.509118446699	0.51036088544	0.510766994551	0.508782071735	0.503877003517	0.0
3781	000394	trm_557b493e4203a	0.391926878145	0.492171303079	3	89	0.5	0.501751147899	0.50344042273	0.504591341977	0.504760262289	0.505572099901	0.506538189511	0.507469614757	0.508414715145	0.50888680167	0.508795364896	0.508634574442	0.504383763952	0.497624033252
3782	000003	trm_4a3fd79d0b967	0.827577330404	0.508756543883	58	34	0.5	0.499546687518	0.498439409562	0.496488219946	0.494063963875	0.491289506774	0.487716138645	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3783	000188	trm_5678a999f1c19	0.12493130258	0.491931078761	1	91	0.5	0.502235318057	0.504042393236	0.506006248645	0.508419582585	0.511258367681	0.513889298689	0.516353302256	0.516866822518	0.512145241332	0.0	0.0	0.0	0.0
3784	002963	trm_55b6b952c1b4c	0.946037281557	0.49867384658	1	91	0.5	0.501408247005	0.503035394623	0.502802787547	0.503844984763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3785	000004	trm_557b49206928b	0.305547707856	0.49796102248	1	91	0.5	0.501467014419	0.504388764244	0.507555622914	0.503234525521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3786	000146	trm_4a3fd79d0b1b2	0.355433117867	0.494468092044	2	90	0.5	0.501297802992	0.503426083429	0.505407749613	0.506286876433	0.500710713917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3787	000146	trm_55b6b92c1fd76	0.0861242162139	0.494552002082	1	91	0.5	0.501217744346	0.503435024117	0.506549648821	0.510524939074	0.509293007243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3788	000136	trm_558c7ae1eaf86	0.491098932717	0.499012514715	2	90	0.5	0.501376173162	0.503918024226	0.508437579625	0.514426899503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3789	002723	trm_557b48e337218	0.0273664944508	0.496582890061	4	88	0.5	0.50135631731	0.502606011324	0.502520535763	0.498075923014	0.495816296121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3790	002883	trm_55c6f87595b39	0.544394452568	0.498952280967	2	90	0.5	0.50139948986	0.502805300276	0.50289026485	0.50267913154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3791	008730	trm_4a3fd79d0b58f	0.496909939674	0.507150262265	12	80	0.5	0.499209650905	0.498046416964	0.496920884337	0.497474882499	0.499435996467	0.501821651804	0.50504124141	0.0	0.0	0.0	0.0	0.0	0.0
3792	000111	trm_4a3fd79d0b46f	0.439312332719	0.498279867609	2	90	0.5	0.50151504367	0.502482036109	0.501943122874	0.506893496159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3793	003164	trm_559f0a5b4cd36	0.110425101634	0.492936575685	1	91	0.5	0.500614551761	0.499489993917	0.499380607678	0.500290993166	0.50147598057	0.502774120462	0.503973900737	0.505092295239	0.506113139455	0.507246170624	0.508347833555	0.509181489525	0.509773099814
3794	008730	trm_5519b7525d7a2	0.277333666174	0.493896098863	4	88	0.5	0.502090706175	0.504198578052	0.506996772366	0.510906266388	0.515496257834	0.519511084325	0.523096379912	0.0	0.0	0.0	0.0	0.0	0.0
3795	000144	trm_4a3fd79d0b61f	0.536603246379	0.495104011643	1	91	0.5	0.500938083134	0.501894813856	0.503901472396	0.505453375701	0.490034829014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3796	003188	trm_555cfb890d721	0.482810720854	0.490242131364	3	89	0.5	0.500179572728	0.500532663738	0.501432628876	0.502671388791	0.504028360047	0.505418298959	0.506857500085	0.508288584997	0.509713192948	0.511129707045	0.512533773124	0.514062583607	0.515662594823
3797	000140	trm_557b4aa070c10	0.343048250094	0.493090633253	6	86	0.5	0.50173890057	0.503625131131	0.5076211557	0.513512250788	0.518976044318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3798	003142	trm_4a3fd79d0a908	0.0002435609448	0.491623151336	1	91	0.5	0.500559945927	0.499054456718	0.49815821513	0.498033889984	0.498239164593	0.498596625079	0.49913698527	0.49990129843	0.500762521822	0.501564759038	0.502233019188	0.502800079148	0.50339908918
3799	000004	trm_4a3fd79d0aa76	0.657724851989	0.497592587242	3	89	0.5	0.500646953824	0.501041106093	0.500915693487	0.501425554273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3800	003142	trm_4a3fd79d0b4a9	0.420365107538	0.490003062637	11	81	0.5	0.499886951649	0.499941133216	0.500358228533	0.501152312139	0.501914650086	0.502457308255	0.50300544666	0.503610422869	0.504241259818	0.504906361315	0.505519808126	0.506008418477	0.506576297483
3801	000111	trm_557b474e2b578	0.0290476367122	0.496488085408	6	86	0.5	0.502396247518	0.503353111894	0.501317648502	0.514651256673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3802	000164	trm_557b4b27dfd5e	0.0390506556101	0.494398766091	1	91	0.5	0.502042268077	0.505841696387	0.510673087788	0.515591573328	0.513467275833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3803	003180	trm_4a3fd79d0af71	0.383831958696	0.489739475969	44	48	0.5	0.500040668585	0.500606385606	0.501159719082	0.501399031159	0.501862590457	0.502603624762	0.503191027155	0.503555395078	0.50357761677	0.503483743298	0.503180912173	0.503011679119	0.503015098897
3804	008625	trm_5519b80525e89	0.625294775449	0.496183142289	9	83	0.5	0.501489095934	0.50222019002	0.500271588193	0.494447449443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3805	000111	trm_555cfb890d721	0.721155272599	0.497975810458	3	89	0.5	0.501304315214	0.501451703719	0.501389315414	0.505459626943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3806	003186	trm_4a3fd79d09c5b	0.000284347585533	0.490495774817	3	89	0.5	0.501826001595	0.503211671527	0.504720809302	0.506462394023	0.508384974118	0.510692128649	0.513103637943	0.515412861033	0.517685510916	0.519898853551	0.522111056552	0.524466802431	0.526871554469
3807	000149	trm_55c298bbe56d5	0.257971646203	0.492710209236	1	91	0.5	0.50202614868	0.504209339022	0.508266543437	0.511864030375	0.516218817551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3808	002729	trm_557b477b4a15f	0.838500331208	0.497761621951	2	90	0.5	0.500917767661	0.502563054329	0.504996583741	0.503275604608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3809	003040	trm_55b6b96e77df6	0.175340672538	0.499019356952	1	91	0.5	0.501545519624	0.505216209461	0.510777718276	0.510881604176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3810	000188	trm_55ef153d47bc0	0.475246386447	0.492425753822	1	91	0.5	0.501616076529	0.502705932608	0.50426731225	0.506637229844	0.510419005911	0.513781058144	0.516353302256	0.516866822518	0.512145241332	0.0	0.0	0.0	0.0
3811	001587	trm_4a3fd79d0af71	0.931683225053	0.49193372353	44	48	0.5	0.501491328035	0.503595902971	0.504972726736	0.506827533257	0.516164159407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3812	003187	trm_557b474e2b578	0.107662045439	0.489247919097	6	86	0.5	0.502312123584	0.504548055299	0.504511232492	0.504621508464	0.506144881076	0.507938154367	0.509818943334	0.511790282743	0.513843078915	0.515907335669	0.517953984411	0.520087186526	0.522161197434
3813	000139	trm_4a3fd79d0b46f	0.344574797596	0.491175644899	2	90	0.5	0.501382102063	0.503778171146	0.506260053928	0.508128765003	0.5099409863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3814	000173	trm_4a3fd79d0b64e	0.33958111097	0.492456568235	1	91	0.5	0.501775464783	0.504294105271	0.508944364951	0.514227211587	0.518400797935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3815	000147	trm_557b4b7e68727	0.20421304714	0.493724001962	3	89	0.5	0.501470714148	0.504366322497	0.506531967444	0.506877322232	0.507135369954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3816	001586	trm_4a3fd79d09c5b	0.972651113195	0.499403943413	3	89	0.5	0.498390340821	0.494789022846	0.492097850354	0.489360779625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3817	001586	trm_4a3fd79d0b043	0.914811981657	0.497615522227	1	91	0.5	0.5015395935	0.502668976788	0.50348398083	0.503896481553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3818	000003	trm_55b6b9a666604	0.351949758465	0.492428800234	2	90	0.5	0.501326303713	0.50286963971	0.505741795351	0.510874928841	0.515204111087	0.514491920171	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3819	000118	trm_4a3fd79d0a1d1	0.00580827189064	0.495113189467	1	91	0.5	0.501570852948	0.503000661004	0.506254083186	0.511116291926	0.516236689206	0.512015626984	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3820	000139	trm_4a3fd79d0b802	0.00910802655447	0.490358468422	7	85	0.5	0.501488475447	0.503956173266	0.507330472549	0.511008274671	0.510698349238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3821	000141	trm_4a3fd79d0b5a7	0.325191281063	0.491878439392	2	90	0.5	0.500869706688	0.502464795429	0.505268550703	0.509108808863	0.512611728533	0.513785321643	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3822	002714	trm_557b4993a0fdd	0.471655449365	0.495845526496	6	86	0.5	0.500810646473	0.500172699566	0.497159114975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3823	000135	trm_4a3fd79d0a30c	0.486291615936	0.490563217026	5	87	0.5	0.501065374067	0.502619054768	0.504199580393	0.505270898756	0.504805082829	0.50550697424	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3824	000401	trm_557b471bc6cd8	0.415834926126	0.491596807887	1	91	0.5	0.500966233596	0.501366782525	0.502209195039	0.503466782513	0.50484554408	0.506414132944	0.508269704256	0.510485458814	0.513254979325	0.515752425559	0.517498035016	0.520000436287	0.0
3825	000188	trm_557b474e2b578	0.239459306326	0.491453321614	6	86	0.5	0.502152528395	0.504381456963	0.506003232713	0.508468118799	0.511255284678	0.513889298689	0.516353302256	0.516866822518	0.512145241332	0.0	0.0	0.0	0.0
3826	000136	trm_558c73f3c8c6f	0.0752963819786	0.499151947774	1	91	0.5	0.501089534596	0.503517270765	0.509965478527	0.516743538509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3827	000149	trm_557b4b27dfd5e	0.00768056252806	0.492919722515	1	91	0.5	0.502049738661	0.504568891529	0.508029006792	0.511561930459	0.515876588247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3828	000003	trm_557b4aeaeb744	0.491010474202	0.491944947207	2	90	0.5	0.5009478064	0.502407071007	0.504200353311	0.506087276581	0.507104749187	0.503902887033	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3829	002963	trm_557b4b05ae470	0.00181244174731	0.498448399143	1	91	0.5	0.501898835634	0.502199832878	0.500661407711	0.502304253661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3830	000147	trm_4a3fd79d0b46f	0.406650263726	0.494482259854	2	90	0.5	0.501038270887	0.503065047526	0.505061577973	0.50698500262	0.507756821398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3831	000401	trm_558c73f3c8c6f	0.336901578956	0.491853633162	1	91	0.5	0.50120039063	0.501611439665	0.50258503529	0.50442648192	0.506807614285	0.509332746957	0.511975763269	0.514658188673	0.517136965877	0.517952745525	0.516497351155	0.517312209399	0.0
3832	003129	trm_4a3fd79d0af71	0.703108017056	0.511552393077	44	48	0.5	0.499672568632	0.499441943485	0.498889882101	0.497862072545	0.496558946125	0.494987855554	0.493135164188	0.490873181385	0.488097863055	0.484935691615	0.481394199535	0.478190394575	0.475088568966
3833	001583	trm_55b6b9a666604	0.961021217514	0.496076157623	2	90	0.5	0.501420839582	0.502158896272	0.503530550007	0.503437615259	0.502502561706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3834	003160	trm_557b474e2b578	0.592009256332	0.491767307502	6	86	0.5	0.502404273126	0.503926443733	0.502499464503	0.502059506322	0.503552608008	0.505188230676	0.506555260108	0.507563961029	0.50843416895	0.509132833335	0.509786704373	0.510413910415	0.510969079205
3835	000136	trm_4a3fd79d0a775	0.321164843973	0.499352551948	1	91	0.5	0.501045907878	0.504204112091	0.51021500308	0.516315538475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3836	001584	trm_5159beaf80413	0.454673425028	0.496921439719	1	91	0.5	0.501252205149	0.501590537028	0.501327984041	0.501633190558	0.503578326545	0.495778533136	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3837	000401	trm_559f0a5b4cd36	0.00889033338323	0.491797182054	1	91	0.5	0.50182438607	0.502057279521	0.502994026614	0.504800041416	0.5069585343	0.509333222547	0.511975763269	0.514658188673	0.517136965877	0.517952745525	0.516497351155	0.517312209399	0.0
3838	000143	trm_557b482a7c62b	0.226900963057	0.494943010548	3	89	0.5	0.501907361724	0.504670096049	0.506845161081	0.505463389151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3839	000003	trm_557b48e337218	0.515879243927	0.494284092057	4	88	0.5	0.500614010921	0.500878140626	0.501488920323	0.505345031305	0.51051025846	0.514491920171	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3840	000159	trm_4a3fd79d0b61f	0.535868160336	0.496325004622	1	91	0.5	0.50104967901	0.502237145588	0.502710925448	0.509604062948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3841	002866	trm_558c7439832d9	0.840098965429	0.497905093057	1	91	0.5	0.502719663145	0.503800113918	0.50425237711	0.506158840055	0.515734807483	0.518077256352	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3842	003194	trm_55b6b952c1b4c	0.0132175636326	0.488866221166	1	91	0.5	0.500349476405	0.50121522211	0.502598906834	0.504205946255	0.50599738758	0.507865224823	0.50979853796	0.511719764024	0.513724913117	0.515877581798	0.518151313395	0.520510494912	0.522831448064
3843	000136	trm_4a3fd79d0a5ed	0.00460152050653	0.498463525277	3	89	0.5	0.501702103509	0.504515359963	0.507875141785	0.515854386827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3844	000147	trm_55b6b9d7c9435	0.283294823045	0.493024284462	12	80	0.5	0.501169842162	0.50387465307	0.506929351208	0.510336686613	0.513473457919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3845	000144	trm_567982752ff4a	0.536603246379	0.495104011643	1	91	0.5	0.500938083134	0.501894813856	0.503901472396	0.505453375701	0.490034829014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3846	000120	trm_55c298bbe56d5	0.116281216016	0.493289071904	1	91	0.5	0.502132696816	0.504025475719	0.507321711907	0.51165576263	0.498309486126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3847	003191	trm_4a3fd79d0b58f	0.394865173224	0.488138215032	12	80	0.5	0.5008299344	0.501613752983	0.502225535011	0.502991329548	0.504184299173	0.505586597093	0.507108433268	0.508726548799	0.510378350561	0.512076685047	0.513760641894	0.515510869986	0.517397690998
3848	008718	trm_557b48aeb7d58	0.271411340225	0.500037128992	1	91	0.5	0.501515544208	0.505366516854	0.510055073958	0.516785162905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3849	000144	trm_557b4add1837e	0.367929434325	0.49435802698	2	90	0.5	0.5024280617	0.50433469454	0.506006361242	0.505518507765	0.490040235043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3850	003039	trm_4a3fd79d0b043	0.453184622121	0.4971791496	1	91	0.5	0.501512738782	0.503573729943	0.505419430159	0.50194166404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3851	002723	trm_557b476527a27	0.0302042343878	0.511795761061	3	89	0.5	0.496910571028	0.492941766379	0.488220364317	0.481801943662	0.479221046983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3852	000144	trm_557b4b56de455	0.431570647606	0.494609245882	3	89	0.5	0.501228341822	0.502540665558	0.504168819015	0.505874190893	0.490512789331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3853	003187	trm_557b4817db34d	0.422646410614	0.490129539263	1	91	0.5	0.500578197563	0.501143142022	0.502297139633	0.504094847082	0.506091224557	0.507931594667	0.509818943334	0.511790282743	0.513843078915	0.515907335669	0.517953984411	0.520087186526	0.522161197434
3854	000116	trm_557b4b27dfd5e	0.027161945964	0.496356179842	1	91	0.5	0.501965622977	0.505516950099	0.511339903413	0.517557161954	0.519066635882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3855	003164	trm_51a690a7492eb	0.0055819401774	0.49297654006	1	91	0.5	0.500563342639	0.499455656874	0.499415687162	0.500303347957	0.501477109297	0.502774360065	0.503973900737	0.505092295239	0.506113139455	0.507246170624	0.508347833555	0.509181489525	0.509773099814
3856	000418	trm_4a3fd79d0ab65	0.488732484035	0.492931008372	4	88	0.5	0.500504606443	0.501263253323	0.502250311672	0.503301529223	0.504307529241	0.505598732815	0.507021988499	0.5085683436	0.51017669106	0.511967777846	0.514536455145	0.0	0.0
3857	000420	trm_4a3fd79d0af71	0.336529681089	0.508224477487	44	48	0.5	0.49999797881	0.49963335917	0.49934807261	0.499120822209	0.499069459884	0.499985745698	0.501916918865	0.503691667524	0.504859018287	0.505249837633	0.505093616634	0.499393470412	0.495105032025
3858	003129	trm_557b48a224b95	0.00046256671195	0.490418811518	2	90	0.5	0.501458569242	0.501199793286	0.502031383898	0.503579842497	0.505112473621	0.506665743317	0.508345463824	0.510201074543	0.51215693116	0.514199201738	0.516373676648	0.51868790806	0.521126163117
3859	008625	trm_557b4a7315f1b	0.608956926774	0.495082505035	47	45	0.5	0.500221264022	0.501382191064	0.502964232394	0.502893549472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3860	000122	trm_557b4a913f8cc	0.514169402808	0.497965363418	1	91	0.5	0.500897214164	0.501541197077	0.503300365044	0.508309015063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3861	002963	trm_557b4b3a6a34d	0.273307212707	0.494975545626	33	59	0.5	0.500588290447	0.501149161277	0.502998805051	0.499076232968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3862	000188	trm_558c7ae1eaf86	0.344686060549	0.492464399533	2	90	0.5	0.501230621299	0.503481628235	0.505791558414	0.507903344968	0.50959880101	0.510368391434	0.510615324764	0.510661862622	0.506444727191	0.0	0.0	0.0	0.0
3863	000135	trm_5519b7525d7a2	0.274461472335	0.491413412089	4	88	0.5	0.501316974687	0.502738394094	0.504985577724	0.509118767386	0.513642748289	0.518572622518	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3864	000419	trm_557b471bc6cd8	0.302842659757	0.493099591026	1	91	0.5	0.501289366328	0.502517364239	0.504243658337	0.506359815996	0.508236333485	0.510284354142	0.51247326519	0.514660754126	0.516427965674	0.517986771089	0.520169881209	0.526828724167	0.0
3865	003179	trm_4a3fd79d0b89e	0.104506309076	0.490110028042	7	85	0.5	0.500896258452	0.500991145147	0.501368834464	0.502176856098	0.503094548631	0.504051585535	0.505186147425	0.506380685568	0.507662290642	0.508924831776	0.509941270888	0.510856399985	0.51202471812
3866	000173	trm_5519b80525e89	0.323793072259	0.492735443498	9	83	0.5	0.501511399056	0.502744911239	0.502665942963	0.504303764197	0.516179656759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3867	000165	trm_4a3fd79d09ab2	0.413887713925	0.508395371907	10	82	0.5	0.499040458934	0.496740617344	0.492282506316	0.489730342366	0.494114907579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3868	008730	trm_4a3fd79d0a30c	0.410827923332	0.493972964495	5	87	0.5	0.501377864348	0.502789706401	0.504547733071	0.506047513773	0.506677674525	0.507748994126	0.507992029196	0.0	0.0	0.0	0.0	0.0	0.0
3869	003131	trm_4ee8facd77dfc	0.0140430744582	0.490446093955	1	91	0.5	0.501065948626	0.501096049087	0.501878191074	0.503188181397	0.504648768471	0.506120848768	0.507678429386	0.509309462222	0.511013086824	0.512914219939	0.514933047194	0.517084516497	0.51926235373
3870	000140	trm_4a3fd79d0a5ed	0.0314924970414	0.49084761909	3	89	0.5	0.50247793698	0.506471686466	0.512032430363	0.516025681636	0.519437940503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3871	000004	trm_559f0986182cc	0.530189413879	0.497470957898	2	90	0.5	0.501405518914	0.503437212786	0.50882683179	0.500186800875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3872	003179	trm_557b4b154e0d9	0.458329802426	0.490927131015	5	87	0.5	0.500121978766	0.500016836788	0.500113852842	0.500635149204	0.501281028994	0.501858714608	0.502396890783	0.502935972819	0.503586598082	0.504321585799	0.505106632237	0.505889581887	0.506648520455
3873	000187	trm_558c7b707f606	0.140321307703	0.492603916103	2	90	0.5	0.50116009084	0.503428159497	0.505919710119	0.508244466013	0.510094647038	0.511454731864	0.512496293934	0.513315678813	0.513867491415	0.521914423976	0.0	0.0	0.0
3874	002824	trm_557b493e4203a	0.319425400424	0.496279969799	3	89	0.5	0.501883230359	0.505064586116	0.508849136243	0.513221958003	0.508876233761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3875	008719	trm_55ef687f48a9d	0.143391413447	0.498052960351	5	87	0.5	0.501639817432	0.504109552631	0.507235468466	0.511779514472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3876	000164	trm_559f0a5b4cd36	0.00219744196577	0.494248868047	1	91	0.5	0.502436429801	0.50588255197	0.510734997762	0.515797592699	0.513466512352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3877	008718	trm_557b49206928b	0.312690623252	0.499765122637	1	91	0.5	0.501444896567	0.50436737099	0.508514234169	0.512360928659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3878	003187	trm_4a3fd79d0a30c	0.547093126408	0.491221540646	5	87	0.5	0.500132328189	0.50020036576	0.500468594814	0.500836258395	0.501270159596	0.501725116945	0.502265888496	0.502865248912	0.50356954539	0.504307152601	0.505168599354	0.506278115272	0.507569667004
3879	002883	trm_557b482a7c62b	0.432192238871	0.498503008979	3	89	0.5	0.501315082664	0.502583901918	0.502114062543	0.497695918902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3880	000147	trm_557b476527a27	0.499306653295	0.494406207245	3	89	0.5	0.501795696719	0.504394188823	0.508254851082	0.509649478994	0.508999609409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3881	000143	trm_557b47abe9a34	0.173067643624	0.495301533907	1	91	0.5	0.501887128857	0.504681989634	0.508517279381	0.507487764809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3882	001586	trm_557b49206928b	0.722920207287	0.497932396184	1	91	0.5	0.501631927269	0.50337266015	0.505445184812	0.507316976663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3883	003040	trm_557b4891e9265	0.394107864429	0.498090153881	6	86	0.5	0.500961197204	0.502964470574	0.506972251822	0.503841113339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3884	008727	trm_4a3fd79d0a891	0.864374320225	0.495818802629	58	34	0.5	0.49992609453	0.499810047608	0.49956539287	0.499034680611	0.497403085529	0.495463025671	0.496134959229	0.498292993889	0.0	0.0	0.0	0.0	0.0
3885	000394	trm_56798c5f25b0c	0.420387356344	0.492524352125	1	91	0.5	0.502039476715	0.502564633081	0.503219960568	0.504305254432	0.505546371422	0.506538189511	0.507469614757	0.508414715145	0.50888680167	0.508795364896	0.508634574442	0.504383763952	0.497624033252
3886	003185	trm_55ef153d47bc0	0.376844332575	0.490532547648	1	91	0.5	0.500492748348	0.500930566633	0.50225964802	0.504463859148	0.507101763411	0.509650099088	0.512102660262	0.51437460216	0.51652336062	0.518672460968	0.520804004206	0.522970307258	0.525142849629
3887	000173	trm_557b494ca540d	0.0672114866262	0.491570144965	1	91	0.5	0.502557097812	0.505345532604	0.510174505958	0.514671413391	0.518400224866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3888	000186	trm_55ef1fd2bc418	0.554174941662	0.494392043309	1	91	0.5	0.499725084281	0.500340981774	0.501126211236	0.501896963026	0.503135636216	0.505576686882	0.509219425511	0.509352751815	0.509831283538	0.530898294249	0.0	0.0	0.0
3889	003142	trm_4a3fd79d0afcf	0.36342158464	0.491589022235	1	91	0.5	0.500571639572	0.499016392309	0.498136366945	0.498032232108	0.498239164593	0.498596625079	0.49913698527	0.49990129843	0.500762521822	0.501564759038	0.502233019188	0.502800079148	0.50339908918
3890	000407	trm_4a3fd79d0b967	0.748314348275	0.509020739869	58	34	0.5	0.499605860761	0.499223368174	0.498421946383	0.497201488939	0.496182338433	0.495160571902	0.494268331641	0.493359642681	0.492072446667	0.491794205858	0.490166869476	0.477214844565	0.0
3891	003039	trm_4a3fd79d0a17f	0.172364632904	0.496992173852	1	91	0.5	0.502221614033	0.505413799185	0.509481424908	0.50718597413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3892	000118	trm_558c7b707f606	0.289107181558	0.495341772958	2	90	0.5	0.500640802184	0.501506426358	0.503676638528	0.507164361403	0.510773729425	0.497907095345	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3893	002723	trm_567982752ff4a	0.141245638956	0.497642424377	1	91	0.5	0.501115739108	0.50208987823	0.501372189615	0.497009049581	0.495635741308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3894	000188	trm_4ee8facd77dfc	1.47214694596e-05	0.492369949496	1	91	0.5	0.501918421087	0.504076317111	0.506411635574	0.508754574203	0.511294277195	0.51387633207	0.516353302256	0.516866822518	0.512145241332	0.0	0.0	0.0	0.0
3895	000146	trm_4a3fd79d0b64e	0.292900500014	0.494984006566	1	91	0.5	0.501020103587	0.50242945803	0.505514684919	0.509522034332	0.512067928655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
